#tail	head	edge_weight
P19438	P63000	3.82602e-01
P19438	Q9Y572	3.82602e-01
P19438	Q00403	3.82602e-01
P19438	P19105	7.50000e-01
P19438	P01375	7.50000e-01
P19438	Q14790	7.50000e-01
P19438	Q14257	7.50000e-01
P19438	Q96DZ1	7.50000e-01
P19438	P33981	3.82602e-01
P19438	Q15758	7.50000e-01
P19438	P35580	7.50000e-01
P19438	P62979	7.50000e-01
P19438	P42224	3.82602e-01
P19438	P05141	7.50000e-01
P19438	P55209	7.50000e-01
P19438	Q9GZR1	3.82602e-01
P19438	Q9NY59	7.50000e-01
P19438	Q9H6S1	5.06777e-01
P19438	Q13501	5.06777e-01
P19438	Q13077	3.82602e-01
P19438	P35228	7.50000e-01
P19438	P39656	7.50000e-01
P19438	P17066	7.50000e-01
P19438	P50591	3.82602e-01
P19438	O15397	7.50000e-01
P19438	P19838	7.50000e-01
P19438	P21580	7.50000e-01
P19438	Q9BPZ7	5.06777e-01
P19438	Q8TEL6	3.82602e-01
P19438	O95816	7.50000e-01
P19438	P51571	7.50000e-01
P19438	O43592	7.50000e-01
P19438	O75530	7.50000e-01
P19438	Q00610	7.50000e-01
P19438	Q9UM54	7.50000e-01
P19438	P78356	3.82602e-01
P19438	P62993	7.50000e-01
P19438	P58107	7.50000e-01
P19438	P62805	7.50000e-01
P19438	Q9Y265	7.50000e-01
P19438	Q6GQQ9	7.50000e-01
P19438	P35579	7.50000e-01
P19438	P0CG48	7.50000e-01
P19438	Q92835	4.93187e-01
P19438	Q9Y5S8	3.82602e-01
P19438	P0CG47	3.93252e-01
P19438	Q06124	7.50000e-01
P19438	Q07021	7.50000e-01
P19438	P11142	7.50000e-01
P19438	Q03135	7.50000e-01
P19438	P43686	3.82602e-01
P19438	Q05655	7.50000e-01
P19438	Q13158	7.50000e-01
P19438	P25705	7.50000e-01
P19438	P33778	7.50000e-01
P19438	P27708	7.50000e-01
P19438	Q16836	3.82602e-01
P19438	P05771	5.06777e-01
P19438	Q13490	7.50000e-01
P19438	Q92636	7.50000e-01
P19438	Q86UA6	3.82602e-01
P19438	P54136	7.50000e-01
P19438	O00463	7.10591e-01
P19438	P29350	7.50000e-01
P19438	P16278	7.50000e-01
P19438	P05023	7.50000e-01
P19438	Q9Y6D5	5.06777e-01
P19438	P20333	7.50000e-01
P19438	Q9NVI7	7.50000e-01
P19438	Q15750	7.50000e-01
P19438	Q07889	7.50000e-01
P19438	Q9NVI1	7.50000e-01
P19438	Q99558	3.82602e-01
P19438	Q9UBV2	7.50000e-01
P19438	Q9UER7	7.10591e-01
P19438	P62829	7.50000e-01
P19438	P04908	7.50000e-01
P19438	Q9NZ08	7.50000e-01
P19438	O43318	5.06777e-01
P19438	P38646	7.50000e-01
P19438	P23458	7.50000e-01
P19438	O15519	3.82602e-01
P19438	O60674	7.50000e-01
P19438	Q9Y4W6	7.50000e-01
P19438	P16615	7.50000e-01
P19438	P63165	7.50000e-01
P19438	P17858	7.50000e-01
P19438	Q5VWQ8	5.06777e-01
P19438	Q9Y297	7.50000e-01
P19438	P54253	3.82602e-01
P19438	Q92616	7.50000e-01
P19438	P42677	7.50000e-01
P19438	Q07890	7.50000e-01
P19438	Q3ZCQ8	7.50000e-01
P19438	Q04206	7.50000e-01
P19438	Q92597	3.82602e-01
P19438	Q16695	7.50000e-01
P19438	Q15628	7.50000e-01
P19438	P31689	7.50000e-01
P19438	Q9UKB1	7.50000e-01
P19438	Q13748	7.50000e-01
P19438	P04350	7.50000e-01
P19438	O15111	7.50000e-01
P19438	Q9NS23	6.29649e-01
P19438	Q13233	7.50000e-01
P19438	Q13546	7.50000e-01
P19438	O00165	7.50000e-01
P19438	P63279	7.50000e-01
P19438	Q9BRP4	3.82602e-01
P19438	P18859	3.82602e-01
P19438	P60709	3.82602e-01
P19438	P62249	7.50000e-01
P19438	Q15008	3.82602e-01
P19438	Q96EY1	7.50000e-01
P19438	P12236	7.50000e-01
P19438	O00220	3.82602e-01
P19438	P04264	3.82602e-01
P19438	Q9UHD2	7.50000e-01
P19438	Q14644	7.50000e-01
P19438	P12931	5.06777e-01
P19438	P60660	7.50000e-01
P19438	Q96BY2	6.29649e-01
P19438	Q9BVA1	7.50000e-01
P19438	P42574	7.10591e-01
P19438	P17405	3.42686e-01
P19438	P62158	7.50000e-01
P19438	P07437	7.50000e-01
P19438	Q13797	3.82602e-01
P19438	P11021	7.50000e-01
P19438	P63261	7.50000e-01
P19438	Q9NXW2	7.50000e-01
P19438	P61619	7.50000e-01
P19438	Q969G6	7.50000e-01
P19438	P34931	7.50000e-01
Q8IU81	Q15583	7.50000e-01
Q8IU81	Q15797	6.09872e-01
Q8IU81	P14316	7.21598e-01
Q8IU81	P15336	7.50000e-01
Q8IU81	Q8WYK2	7.50000e-01
Q8IU81	P26599	3.82602e-01
Q8IU80	P02452	3.82602e-01
Q8IU85	P29474	7.10591e-01
Q02383	P04279	3.82602e-01
O14782	Q99459	6.09872e-01
O14782	Q9NRI5	6.09872e-01
P0CL85	P12980	5.06777e-01
P30307	P63104	7.50000e-01
P30307	P32243	3.82602e-01
P30307	P06493	7.50000e-01
P30307	Q9Y250	7.50000e-01
P30307	Q16539	3.82602e-01
P30307	P14635	3.82602e-01
P30307	Q14738	7.50000e-01
P30307	Q8WZA2	3.82602e-01
P30307	Q14192	3.82602e-01
P30307	Q9H4B4	3.82602e-01
P30307	Q13526	3.82602e-01
P30307	P06239	3.82602e-01
P30307	P04637	3.82602e-01
P30307	P12004	3.82602e-01
Q68CP9	Q8NFD5	3.82602e-01
Q68CP9	P06400	3.82602e-01
Q68CP9	Q96GM5	3.82602e-01
Q68CP9	Q86U86	3.82602e-01
Q68CP9	Q13315	3.82602e-01
Q68CP9	P51531	3.82602e-01
Q68CP9	P51532	3.82602e-01
Q68CP9	P01106	3.82602e-01
Q68CP9	P38398	3.82602e-01
Q68CP9	Q92922	3.82602e-01
Q68CP9	Q92925	3.82602e-01
Q68CP9	O94805	3.82602e-01
Q68CP9	O96019	3.82602e-01
Q68CP9	Q9P2D1	2.97122e-01
Q68CP9	O00716	3.82602e-01
Q68CP9	P04637	3.82602e-01
Q68CP9	P38936	3.82602e-01
Q68CP9	P62805	3.82602e-01
Q68CP9	Q13952	3.82602e-01
Q68CP9	O15360	3.82602e-01
Q68CP9	P24522	3.82602e-01
Q68CP9	Q6STE5	3.82602e-01
Q68CP9	Q12824	3.82602e-01
Q68CP9	Q969G3	3.82602e-01
Q68CP9	Q9UJX2	3.82602e-01
Q68CP9	O14497	3.82602e-01
Q68CP9	Q8TAQ2	3.82602e-01
Q9Y6B7	O60566	6.09872e-01
Q9Y6B7	O43683	6.09872e-01
Q9Y6B7	O43427	7.26178e-01
724027	P11717	3.82602e-01
Q5VVH5	P08107	7.50000e-01
Q5VVH5	Q04206	7.50000e-01
Q5VVH5	P51617	5.06777e-01
Q5VVH5	P11142	7.50000e-01
Q6UUV7	P16220	7.50000e-01
Q6UUV7	P61981	3.82602e-01
Q6UUV7	P15336	4.57230e-01
Q6UUV7	Q03060	4.57230e-01
Q6UUV7	P18848	4.57230e-01
Q6UUV7	P17861	4.57230e-01
Q6UUV7	P18847	4.57230e-01
Q6UUV7	P18846	4.57230e-01
Q9H3U1	Q9P2S5	7.26178e-01
Q9H3U1	O75365	7.26178e-01
Q9H3U1	Q9HAW0	7.26178e-01
Q9H3U1	Q9Y5J5	7.26178e-01
Q9H3U1	Q13573	2.97122e-01
Q9H3U1	P01106	2.97122e-01
Q9H3U1	O15198	6.09872e-01
Q9H3U1	Q13418	7.26178e-01
Q9H3U1	Q9Y2Q3	7.26178e-01
Q9H3U1	Q99459	2.97122e-01
Q14781	Q93009	5.06777e-01
Q14781	P68431	7.12545e-01
Q14781	O95503	3.82602e-01
Q14781	Q9BQ66	6.09872e-01
Q14781	Q71DI3	2.83213e-01
Q14781	P35227	7.50000e-01
Q14781	O95931	3.82602e-01
Q14781	Q8IXK0	3.82602e-01
Q14781	P78364	3.82602e-01
Q14781	P51784	5.06777e-01
Q14781	P35226	7.50000e-01
Q14781	Q06587	3.82602e-01
Q14781	O00257	3.82602e-01
Q14781	Q9HC52	3.82602e-01
Q14781	P84243	2.83213e-01
Q14781	Q99750	6.09872e-01
Q14781	P18206	3.82602e-01
Q14781	Q99496	7.12545e-01
Q14781	Q9BSM1	3.82602e-01
P49189	P30480	2.97122e-01
P49189	P01889	3.82602e-01
Q6UUV9	P16220	7.50000e-01
Q6UUV9	O00470	5.06777e-01
Q6UUV9	P15336	4.57230e-01
Q6UUV9	Q03060	4.57230e-01
Q6UUV9	P18848	4.57230e-01
Q6UUV9	P17861	4.57230e-01
Q6UUV9	P18847	4.57230e-01
Q6UUV9	P18846	4.57230e-01
O14786	P54259	3.82602e-01
O14786	P35968	7.50000e-01
O14786	P08648	2.97122e-01
O14786	O75051	5.06777e-01
O14786	P15692	7.50000e-01
O14786	P49763	3.82602e-01
P46059	P18146	5.06777e-01
Q14789	Q99459	2.97122e-01
Q14789	Q99986	3.84185e-01
Q14789	Q9P2H0	5.74756e-01
Q14789	Q13164	3.82602e-01
Q14789	P50281	3.42686e-01
Q14789	P35080	5.74756e-01
Q14789	P11169	6.09872e-01
Q14789	Q9HCU9	6.09872e-01
Q14789	P63279	3.82602e-01
Q14789	P51636	6.09872e-01
Q14789	Q12772	3.82602e-01
Q14789	P12757	6.09872e-01
Q14789	Q9H8Y8	3.42686e-01
Q14789	Q9UEU0	6.09872e-01
Q14789	O15239	6.09872e-01
Q86YC2	O43502	7.10591e-01
Q86YC2	Q9BX63	4.57230e-01
Q86YC2	P02545	3.95119e-01
Q86YC2	P02768	2.97122e-01
Q86YC2	P16104	7.50000e-01
Q86YC2	Q9UBU8	7.50000e-01
Q86YC2	O14867	2.97122e-01
Q86YC2	Q06609	7.50000e-01
Q86YC2	P51587	7.50000e-01
Q86YC2	P38398	7.50000e-01
Q86YC2	Q99708	2.97122e-01
O94941	P62837	4.96212e-01
O94941	Q13404	4.96212e-01
O94941	P61077	4.96212e-01
O94941	P51668	4.96212e-01
O94941	P40692	3.82602e-01
O94941	P51965	4.96212e-01
O94941	Q96B02	1.35696e-01
O94941	Q9Y2X8	4.96212e-01
O94941	Q96LR5	1.35696e-01
O94941	P62256	1.35696e-01
O94941	P68036	4.96212e-01
O94941	O14933	3.82602e-01
Q92953	P62993	4.76576e-01
O14907	Q15560	3.82602e-01
O14905	Q14332	7.50000e-01
O14905	Q9NPG1	7.50000e-01
O14905	O75084	7.50000e-01
O14905	Q9ULW2	7.50000e-01
O14905	Q9H461	7.50000e-01
O14905	O75581	7.50000e-01
O14905	Q13467	7.50000e-01
O14905	O75197	7.50000e-01
O14905	Q9ULV1	7.50000e-01
O14905	O60353	7.50000e-01
O14905	O00144	7.50000e-01
O14905	Q9UP38	7.50000e-01
O14904	Q14332	7.50000e-01
O14904	P41221	7.50000e-01
O14904	Q9NPG1	7.50000e-01
O14904	O96014	7.50000e-01
O14904	Q9ULW2	7.50000e-01
O14904	Q9H1J7	7.50000e-01
O14904	O60353	7.50000e-01
O14904	O00755	7.50000e-01
O14904	O75581	7.50000e-01
O14904	O75084	7.50000e-01
O14904	Q9H461	7.50000e-01
O14904	Q9UP38	7.50000e-01
O14904	Q9ULV1	7.50000e-01
O14904	Q13467	7.50000e-01
O14904	O00144	7.50000e-01
O14904	O75197	7.50000e-01
O14904	P56704	7.50000e-01
O14904	P56705	7.50000e-01
Q9NUQ8	P10451	6.09872e-01
Q9NUQ8	Q8NC60	6.09872e-01
Q9NUQ8	Q9BW71	6.09872e-01
Q9NUQ8	Q13573	2.97122e-01
Q9NUQ8	Q96K37	6.09872e-01
Q9NUQ8	O14645	6.09872e-01
Q9NUQ8	Q96GM8	6.09872e-01
Q9NUQ8	Q6IAA8	6.09872e-01
Q9NUQ8	O96007	3.82602e-01
Q9NUQ8	O43261	6.09872e-01
Q9NUQ8	Q9UKV3	6.09872e-01
Q9NUQ8	Q99459	2.97122e-01
Q9NUQ8	O96033	1.99474e-01
Q9NUQ8	P62380	3.82602e-01
Q92956	Q08211	7.26178e-01
Q92956	Q13114	7.50000e-01
Q92956	Q92616	3.82602e-01
Q92956	Q969V3	7.26178e-01
Q92956	Q9Y3U8	2.97122e-01
Q92956	P50502	7.26178e-01
Q92956	P29622	1.99474e-01
Q92956	Q9P003	7.26178e-01
Q92956	P48507	7.26178e-01
Q92956	O75306	1.99474e-01
Q92956	P14174	7.26178e-01
Q92956	O43464	7.26178e-01
Q92956	O14732	1.99474e-01
Q92956	O15055	7.26178e-01
Q92956	P20618	7.26178e-01
Q92956	Q9P2H0	1.99474e-01
Q92956	Q9UBB4	7.26178e-01
Q92956	Q13077	7.50000e-01
Q92956	Q9HC36	7.26178e-01
Q92956	P62993	7.50000e-01
Q92956	Q9Y230	7.26178e-01
Q92956	Q8WWC4	2.97122e-01
Q92956	Q16543	7.26178e-01
Q92956	P25788	7.26178e-01
Q92956	Q9H1Q7	2.97122e-01
Q92956	O00463	7.50000e-01
Q92956	O60762	7.26178e-01
Q92956	Q9NRR5	1.99474e-01
Q92956	Q96QV1	3.82602e-01
Q92956	P55072	3.82602e-01
Q92956	P61604	7.26178e-01
Q92956	P81605	7.26178e-01
Q92956	O95831	7.26178e-01
Q92956	Q8TB96	1.99474e-01
Q92956	Q15084	7.26178e-01
Q92956	P50395	7.26178e-01
Q92956	Q9NZL4	2.97122e-01
Q92956	Q9P031	7.26178e-01
Q92956	P00492	7.26178e-01
Q92956	Q13148	2.97122e-01
Q92956	Q99873	7.26178e-01
Q92956	P31689	7.26178e-01
Q92956	P22309	3.82602e-01
Q92956	Q14703	1.99474e-01
Q92956	Q14919	1.99474e-01
Q92956	Q9H008	2.97122e-01
Q92956	Q8WXF1	3.82602e-01
Q92956	Q9UL03	3.82602e-01
Q92956	P14866	7.26178e-01
Q92956	P10074	1.99474e-01
Q92956	O43557	7.50000e-01
Q92956	Q9Y5M8	7.26178e-01
Q92956	P01023	1.99474e-01
Q92956	P51571	7.26178e-01
Q92956	P63167	1.99474e-01
Q92956	P48552	3.82602e-01
Q92956	Q7L5D6	7.26178e-01
Q92956	Q6P4I2	1.99474e-01
Q92956	P78330	7.26178e-01
Q92956	Q12873	3.82602e-01
Q92956	Q9UBX3	7.26178e-01
Q92956	Q12933	7.50000e-01
Q92956	Q13347	7.26178e-01
Q92956	P67812	7.26178e-01
Q92956	Q15005	7.26178e-01
Q92956	Q13087	3.82602e-01
Q92956	P05455	7.26178e-01
Q92956	P08670	3.82602e-01
Q92956	P07237	7.26178e-01
Q92956	Q9H936	7.26178e-01
Q92956	P01374	7.50000e-01
Q92956	Q9UHV9	7.26178e-01
Q92956	P60228	7.26178e-01
Q92956	Q5XKP0	7.26178e-01
Q92956	O15379	3.82602e-01
Q92956	Q9NYU2	7.26178e-01
Q92956	Q16760	1.99474e-01
O14901	Q504Q3	3.82602e-01
O14901	P54253	6.09872e-01
O14901	Q96ST3	3.82602e-01
O14901	P18146	5.06777e-01
O14901	Q13547	3.82602e-01
O43379	Q9UKM9	3.48870e-01
O43379	P60520	3.82602e-01
O43379	Q5T3J3	6.09872e-01
O43379	Q9H0R8	3.82602e-01
O43379	P20226	3.48870e-01
O43379	O14733	5.06777e-01
O43379	P45984	7.50000e-01
O43379	Q5UIP0	3.48870e-01
O43379	P45983	5.06777e-01
Q9NUQ3	P61244	3.82602e-01
Q5T447	Q7Z434	5.06777e-01
Q5T447	P18146	5.06777e-01
Q16787	P17301	7.10591e-01
Q16787	P08514	7.10591e-01
Q16787	P26006	7.10591e-01
Q16787	P34741	7.50000e-01
Q16787	Q9UKX5	7.10591e-01
Q16787	Q96K37	6.09872e-01
Q16787	P05556	7.50000e-01
Q16787	P53708	7.10591e-01
Q16787	P16070	7.10591e-01
Q16787	P05106	7.10591e-01
Q16787	P23229	7.50000e-01
Q16787	P06756	7.10591e-01
Q16787	Q14118	7.10591e-01
Q16787	P08648	7.10591e-01
Q16787	Q05397	7.10591e-01
Q16787	Q7L1I2	7.10591e-01
Q16787	Q13683	7.10591e-01
Q16787	P13612	7.10591e-01
Q16787	P18084	7.10591e-01
Q16787	P26010	7.10591e-01
Q16787	P26012	7.10591e-01
Q16787	P16144	7.50000e-01
Q16787	O75578	7.10591e-01
Q16787	Q13751	7.50000e-01
Q16787	Q13753	7.50000e-01
Q16787	P56199	7.10591e-01
Q16787	P18564	7.10591e-01
Q16787	Q496J9	7.10591e-01
Q16787	Q13797	7.10591e-01
Q16787	P25054	3.82602e-01
Q16787	Q7L0J3	7.10591e-01
Q9GZQ8	Q14596	7.50000e-01
Q9GZQ8	P40939	3.82602e-01
Q9GZQ8	P05386	1.99474e-01
Q9GZQ8	P24723	3.82602e-01
Q9GZQ8	Q16512	3.82602e-01
Q9GZQ8	Q9BXM7	7.50000e-01
Q9GZQ8	Q8WYN0	1.99474e-01
Q9GZQ8	Q96EB6	7.50000e-01
Q9GZQ8	P10244	1.99474e-01
Q9GZQ8	P47736	1.99474e-01
Q9GZQ8	P55084	3.82602e-01
Q9GZQ8	Q8WWW0	3.82602e-01
Q9GZQ8	P05129	3.82602e-01
Q9GZQ8	Q9UHC7	1.99474e-01
Q9GZQ8	P05771	3.82602e-01
Q9GZQ8	P51784	3.82602e-01
Q9GZQ8	Q13501	7.50000e-01
Q9GZQ8	Q676U5	3.82602e-01
Q9GZQ8	Q92636	3.82602e-01
Q9GZQ8	Q9Y383	5.74756e-01
Q9GZQ8	Q9BQD3	1.99474e-01
Q9GZQ8	Q05513	3.82602e-01
Q9GZQ8	Q9H492	3.82602e-01
Q9GZQ8	Q9HAU5	1.99474e-01
Q9GZQ8	Q12929	1.99474e-01
Q9GZQ8	P41743	3.82602e-01
Q9GZQ8	Q9BQS8	7.50000e-01
Q9GZQ8	Q8WVZ9	5.74756e-01
Q9GZQ8	Q9Y4P1	7.50000e-01
Q9GZQ8	Q9BPW8	3.82602e-01
Q9GZQ8	P07108	1.99474e-01
Q9GZQ8	O60271	1.99474e-01
Q9GZQ8	Q13043	3.82602e-01
Q9GZQ8	Q15059	1.99474e-01
Q9GZQ8	Q14151	3.82602e-01
Q9GZQ8	Q9Y605	1.99474e-01
Q9GZQ8	Q8NCE2	3.42686e-01
Q9GZQ8	Q9NT62	3.82602e-01
Q9GZQ8	Q8WUM4	3.82602e-01
Q9GZQ8	O94806	3.82602e-01
Q9GZQ8	Q04759	3.82602e-01
Q9GZQ8	Q9NYL9	1.99474e-01
Q9GZQ8	Q9UBC3	1.99474e-01
Q9GZQ8	Q00610	3.82602e-01
Q9GZQ8	Q9P035	3.82602e-01
Q9GZQ8	P35611	1.99474e-01
Q9GZQ8	P17252	3.82602e-01
Q9GZQ8	O75530	1.99474e-01
Q9GZQ8	Q12824	1.99474e-01
Q9GZQ8	Q02156	3.82602e-01
Q9GZQ8	Q8IZQ1	5.06777e-01
Q9GZQ8	O95352	3.82602e-01
Q9GZQ8	Q14185	3.82602e-01
Q9GZQ8	Q9NRD5	3.82602e-01
Q9GZQ8	P78559	3.82602e-01
Q9GZQ8	P60896	1.99474e-01
Q9GZQ8	Q8N6T3	1.99474e-01
Q9GZQ8	P09496	6.09872e-01
Q9GZQ8	Q13685	1.99474e-01
Q9GZQ8	Q15139	3.82602e-01
Q9GZQ8	Q13618	3.82602e-01
Q9GZQ8	Q9BT49	1.99474e-01
Q9GZQ8	Q15545	1.99474e-01
Q9GZQ8	Q16643	1.99474e-01
Q9GZQ8	Q8NC44	1.99474e-01
Q9GZQ8	P46821	7.50000e-01
Q9GZQ8	Q15424	1.99474e-01
Q9GZQ8	Q6ZS17	1.99474e-01
Q9GZQ8	O60671	6.09872e-01
Q9GZQ8	Q14145	3.82602e-01
Q9GZQ8	Q13188	3.82602e-01
Q9GZQ8	P18848	5.06777e-01
Q9GZQ8	Q14677	3.82602e-01
Q9GZQ8	Q9H2P0	1.99474e-01
Q9GZQ8	O75323	3.82602e-01
Q9GZQ8	Q14790	1.99474e-01
Q9GZQ8	Q9H7U1	1.99474e-01
Q9GZQ8	Q96PQ7	1.99474e-01
Q9GZQ8	Q16513	3.82602e-01
Q9GZQ8	Q05655	3.82602e-01
Q9GZQ8	Q15334	3.82602e-01
P15090	Q12873	1.99474e-01
P15090	P41743	1.99474e-01
P15090	O76070	7.26178e-01
P15090	Q93063	7.26178e-01
P15090	Q92882	7.26178e-01
P15090	P08670	5.74756e-01
P15090	P60709	1.99474e-01
P15090	O96006	1.99474e-01
O75037	P04183	1.99474e-01
Q9ULX9	P07602	6.09872e-01
Q9ULX9	Q16236	3.82602e-01
P49459	Q6PD62	4.93187e-01
P49459	P28328	4.93187e-01
P49459	Q9NS91	4.96212e-01
P49459	P62979	3.42686e-01
P49459	Q14194	1.99474e-01
P49459	Q00987	7.50000e-01
P49459	Q8IWV7	1.99474e-01
P49459	Q8N726	6.29649e-01
P49459	P04406	3.82602e-01
P49459	Q8WVC0	4.93187e-01
P49459	Q8TAZ6	6.09872e-01
P49459	Q92541	4.93187e-01
P49459	P35613	6.09872e-01
P49459	Q5T4S7	6.09872e-01
P49459	O14929	1.99474e-01
P49459	Q9GZS3	4.93187e-01
P49459	P04637	7.50000e-01
P49459	Q6ZT12	4.96212e-01
P49459	P0CG48	3.42686e-01
P49459	P62987	3.42686e-01
P49459	O75150	4.93187e-01
P49459	P14373	4.96212e-01
P49459	P0CG47	3.42686e-01
P49459	P12004	3.82602e-01
P49459	Q5VTR2	4.93187e-01
P49459	Q6P1J9	4.93187e-01
Q9Y6W3	P53990	7.50000e-01
Q9Y6W3	Q9H1Y0	3.82602e-01
O75030	O00487	7.50000e-01
O75030	P63104	4.93187e-01
O75030	O14948	3.82602e-01
O75030	P58304	3.82602e-01
O75030	Q09472	7.50000e-01
O75030	Q9Y6X2	3.82602e-01
O75030	Q9UJU2	7.50000e-01
O75030	P26367	3.82602e-01
O75030	P51532	7.50000e-01
O75030	P19484	3.82602e-01
O75030	P63165	3.82602e-01
O75030	P35222	5.06777e-01
O75030	P17483	6.11599e-01
O75030	P01100	3.82602e-01
O75030	P56645	3.82602e-01
O75030	P63279	3.82602e-01
O75031	Q6P1J9	1.99474e-01
Q9ULX3	Q9HAU5	1.99474e-01
P49450	P27694	3.93252e-01
P49450	Q02224	3.82602e-01
P49450	P00519	7.50000e-01
P49450	Q09028	5.06777e-01
P49450	Q9Y6A5	3.82602e-01
P49450	Q8NCD3	7.50000e-01
P49450	O60879	7.50000e-01
P49450	P49454	3.82602e-01
P49450	P06241	7.50000e-01
P49450	P07199	3.82602e-01
P49450	O95359	3.82602e-01
P49450	Q9Y265	3.93252e-01
P49450	P62805	3.93252e-01
P49450	P06748	7.50000e-01
Q9ULX6	Q99759	7.50000e-01
Q9ULX6	O76071	7.26178e-01
Q9ULX6	Q04206	7.50000e-01
Q9ULX6	Q14739	3.82602e-01
Q9ULX6	P01106	3.93252e-01
Q9ULX6	P50402	3.82602e-01
Q9ULX6	Q9Y5V3	7.26178e-01
Q9ULX6	P42166	3.82602e-01
P25791	Q9UPY8	6.09872e-01
P25791	Q15555	6.09872e-01
P25791	P15976	3.82602e-01
P25791	Q02556	5.06777e-01
P25791	O75626	5.06777e-01
P25791	Q15038	6.09872e-01
P25791	P10914	5.06777e-01
P25791	P56715	3.82602e-01
P25791	P42224	6.09872e-01
P25791	Q02575	3.82602e-01
P25791	Q99708	3.82602e-01
P25791	Q96KQ7	6.09872e-01
P25791	P61371	3.82602e-01
P25791	P23771	3.82602e-01
P25791	Q9NVW2	3.82602e-01
P25791	P55196	7.50000e-01
Q86Y82	P61421	3.82602e-01
Q86Y82	O43752	7.50000e-01
Q86Y82	P46459	3.82602e-01
Q8IZI9	P31785	7.10591e-01
Q8IZI9	Q14653	5.29482e-01
Q8IZI9	Q08334	7.10591e-01
Q8IZI9	Q04206	5.29482e-01
Q8IZI9	Q99665	7.10591e-01
Q8IZI9	P32927	7.10591e-01
Q8IZI9	P38484	7.10591e-01
Q8IZI9	P48357	7.10591e-01
Q8IZI9	Q6UXL0	7.10591e-01
Q8IZI9	Q92985	5.29482e-01
Q8IZI9	Q99062	7.10591e-01
Q8IZI9	Q02556	5.29482e-01
Q8IZI9	P15260	7.10591e-01
Q8IZI9	P19235	7.10591e-01
Q8IZI9	Q969J5	7.10591e-01
Q8IZI9	Q9HC73	7.10591e-01
Q8IZI9	P78552	7.10591e-01
Q8IZI9	P10912	7.10591e-01
Q8IZI9	P19838	5.29482e-01
Q8IZI9	P26951	7.10591e-01
Q8IZI9	P24394	7.10591e-01
Q8IZI9	P42702	7.10591e-01
Q8IZI9	P42701	7.10591e-01
Q8IZI9	P17181	7.10591e-01
Q8IZI9	P10914	5.29482e-01
Q8IZI9	Q99650	7.10591e-01
Q8IZI9	Q9UHF4	7.10591e-01
Q8IZI9	Q14626	7.10591e-01
Q8IZI9	Q14627	7.10591e-01
Q8IZI9	Q01201	5.29482e-01
Q8IZI9	Q8N6P7	7.10591e-01
Q8IZI9	Q00653	5.29482e-01
Q8IZI9	P14784	7.10591e-01
Q8IZI9	P40189	7.10591e-01
Q8IZI9	Q01113	7.10591e-01
Q8IZI9	Q13651	7.10591e-01
Q8IZI9	P15509	7.10591e-01
Q8IZI9	P01589	7.10591e-01
Q8IZI9	Q01344	7.10591e-01
Q8IZI9	Q13261	7.10591e-01
Q8IZI9	Q8IU57	7.10591e-01
Q8IZI9	P08887	7.10591e-01
Q8IZI9	Q5VWK5	7.10591e-01
Q8IZI9	P16871	7.10591e-01
Q8IZI9	P26992	7.10591e-01
Q8IZI9	P48551	7.10591e-01
Q8IZI9	Q9HBE5	7.10591e-01
Q8IZI9	P40238	7.10591e-01
Q8IZI9	P16471	7.10591e-01
O60216	Q8WVM7	7.50000e-01
O60216	Q02224	3.82602e-01
O60216	O95347	7.26178e-01
O60216	O95072	3.82602e-01
O60216	Q29RF7	7.26178e-01
O60216	Q9NRI5	6.09872e-01
O60216	P49711	7.26178e-01
O60216	Q9UQE7	7.50000e-01
O60216	O43521	3.82602e-01
O60216	Q8NDV3	7.50000e-01
O60216	Q9NP77	7.50000e-01
O60216	Q13573	2.97122e-01
O60216	Q9UJ98	3.82602e-01
O60216	O43918	7.50000e-01
O60216	Q9NTI5	7.26178e-01
O60216	Q14683	7.50000e-01
O60216	Q7Z5K2	7.26178e-01
O60216	Q8N3U4	7.50000e-01
O60218	Q13085	3.82602e-01
Q99961	Q92599	1.99474e-01
Q99961	O43426	4.76576e-01
Q99961	Q99963	5.74756e-01
Q99961	P08069	4.57230e-01
Q99961	P21802	4.57230e-01
Q99961	Q8WUM4	6.09872e-01
Q99961	P85298	7.50000e-01
Q99961	Q99962	6.09872e-01
Q99961	P21860	4.57230e-01
Q99961	Q05193	4.76576e-01
Q99961	Q15303	4.57230e-01
Q99961	P22607	4.57230e-01
Q99961	P07949	4.57230e-01
Q99961	P00533	4.57230e-01
Q99961	P04629	4.57230e-01
Q99961	P22681	4.60478e-01
Q99961	P07333	4.57230e-01
Q99961	Q13191	4.60478e-01
Q99961	P17948	4.57230e-01
Q99961	Q96B97	7.50000e-01
Q99961	P08581	4.57230e-01
Q99961	P50570	4.76576e-01
Q99961	Q7L190	5.74756e-01
Q99961	Q9H788	3.82602e-01
Q99961	P35968	4.57230e-01
Q99961	O14531	1.99474e-01
Q99961	P22455	4.57230e-01
Q99961	P10721	4.57230e-01
Q99961	P63104	1.99474e-01
Q99961	Q9ULV8	4.60478e-01
Q99961	Q16827	1.99474e-01
Q99961	P08670	1.99474e-01
Q99961	Q9UQ16	4.76576e-01
Q99961	P16234	4.57230e-01
Q99961	Q5VWQ8	3.82602e-01
Q99961	O15169	3.82602e-01
A6ND48	P38405	7.10591e-01
A6NIJ9	P38405	7.10591e-01
